statefip,year,state_name,state_abb,effective_mw,mw_change,mw_level_change,mw_pct_change,emp_pop_ratio_all,emp_pop_ratio_teen,emp_pop_ratio_young_adult,emp_pop_ratio_prime_age,emp_pop_ratio_lt_hs,emp_pop_ratio_no_ba,emp_pop_ratio_male,emp_pop_ratio_female,emp_pop_ratio_teen_male,emp_pop_ratio_teen_female,lfpr_all,lfpr_teen,unemp_rate_all,unemp_rate_teen,pop_all,pop_teen,pop_young_adult,pop_lt_hs,pop_no_ba,n_obs_all,n_obs_teen,n_obs_young_adult,emplvl_total_private,emplvl_food_services,emplvl_retail,emplvl_accommodation_food,wkly_wage_total_private,wkly_wage_food_services
13,2005,Georgia,GA,5.15,0,0.0,0.0,0.643112,0.312920,0.654072,0.789904,0.418075,0.596983,0.715016,0.576561,0.304049,0.321677,0.679917,0.387164,0.054132,0.191764,79854489,5750471,7959697,15801446,61083672,24664,1815,2224,3288867,291433,459942,333292,760,259
13,2006,Georgia,GA,5.15,0,0.0,0.0,0.651167,0.294045,0.673884,0.796911,0.428748,0.603676,0.724981,0.582599,0.290217,0.298366,0.683116,0.368947,0.046771,0.203015,82941195,6128033,8492053,16462740,62568197,26473,2004,2460,3367178,300226,470392,343848,785,267
13,2007,Georgia,GA,5.85,1,0.7,0.1359,0.650959,0.270336,0.695672,0.795682,0.374065,0.600657,0.722893,0.584706,0.259428,0.281961,0.681309,0.341088,0.044546,0.207429,85640809,6112221,8161159,14846709,63738147,26414,1948,2318,3405706,310072,478729,353758,821,275
13,2008,Georgia,GA,6.55,1,0.7,0.1197,0.636109,0.259230,0.634404,0.787708,0.381177,0.583974,0.714133,0.564649,0.252943,0.265174,0.679440,0.332622,0.063774,0.220649,86802477,5843165,7874075,14816459,64025781,25492,1777,2206,3343661,308976,465165,352125,827,282
13,2009,Georgia,GA,7.25,1,0.7,0.1069,0.593224,0.219418,0.551672,0.740331,0.340950,0.535919,0.664153,0.528337,0.179792,0.261154,0.657766,0.308667,0.098122,0.289145,87765884,6233523,7520203,15022018,63827812,25827,1870,2057,3119461,298044,437424,338031,830,289
13,2010,Georgia,GA,7.25,0,0.0,0.0,0.577915,0.168801,0.561873,0.730403,0.325798,0.517553,0.638876,0.522103,0.164635,0.173693,0.647827,0.262995,0.107918,0.358159,88700407,6547129,7588241,15682818,64780281,26567,1983,2131,3084772,293673,433408,334005,852,299
13,2011,Georgia,GA,7.25,0,0.0,0.0,0.577992,0.194004,0.552506,0.735598,0.312560,0.516119,0.633504,0.527193,0.193218,0.194824,0.643488,0.269365,0.101784,0.279773,89632490,6639645,7915892,15657062,66018780,25984,1937,2091,3135735,300430,440062,340475,877,304
13,2012,Georgia,GA,7.25,0,0.0,0.0,0.584756,0.203021,0.565499,0.747468,0.321412,0.526138,0.652115,0.524005,0.208228,0.198100,0.644635,0.289629,0.092888,0.299032,89476535,6784524,8217809,15188744,65695728,25536,1886,2062,3190572,311442,442636,351059,903,313
13,2013,Georgia,GA,7.25,0,0.0,0.0,0.579363,0.197727,0.576680,0.744525,0.293478,0.520086,0.654458,0.511668,0.200554,0.195071,0.631092,0.286876,0.081968,0.310756,90738995,6529171,8130709,14862490,66220468,26425,1892,2077,,,,,,
13,2014,Georgia,GA,7.25,0,0.0,0.0,0.570911,0.218691,0.565611,0.743300,0.306113,0.511573,0.637983,0.510510,0.237745,0.200047,0.616592,0.292716,0.074087,0.252890,91588396,6209869,8061402,14471400,66454386,26842,1799,1997,3396684,340796,464810,382790,939,320
13,2015,Georgia,GA,7.25,0,0.0,0.0,0.579044,0.220880,0.589852,0.754018,0.330430,0.524018,0.641921,0.522529,0.196490,0.244908,0.615546,0.279898,0.059300,0.210855,93062248,6086555,8029161,14651249,67193545,26969,1696,1975,3513397,355471,482479,398849,966,315
13,2016,Georgia,GA,7.25,0,0.0,0.0,0.593647,0.257808,0.594696,0.765897,0.355236,0.534491,0.656291,0.537349,0.230233,0.287856,0.627926,0.325932,0.054591,0.209012,94662077,6275046,8411490,14896424,67164997,26670,1724,1982,3619899,370482,489961,414546,988,322
13,2017,Georgia,GA,7.25,0,0.0,0.0,0.606183,0.250259,0.647952,0.776673,0.343618,0.548759,0.666067,0.552436,0.240901,0.259365,0.636143,0.315591,0.047097,0.207016,95872767,6469907,8341224,14238932,67120345,27192,1782,2043,,,,,,
13,2018,Georgia,GA,7.25,0,0.0,0.0,0.606251,0.270781,0.648754,0.790994,0.342298,0.547579,0.669241,0.549780,0.264567,0.277019,0.631545,0.315557,0.040050,0.141896,97408461,7058463,8066872,13679312,67499618,27082,1866,1930,3777824,386793,493665,433890,1042,343
13,2019,Georgia,GA,7.25,0,0.0,0.0,0.601183,0.279858,0.673958,0.782889,0.377820,0.551536,0.660786,0.547890,0.252475,0.307535,0.622751,0.309937,0.034634,0.097050,98436499,6907518,7230300,14066566,67574591,26030,1743,1614,3859728,393833,492802,442443,1077,355
13,2020,Georgia,GA,7.25,0,0.0,0.0,0.573356,0.263505,0.605115,0.747824,0.359599,0.516841,0.625044,0.527164,0.252933,0.274060,0.612366,0.324702,0.063704,0.188469,99610450,6756134,8594249,13983975,67344429,22417,1497,1625,3663623,334682,476155,370871,1150,365
13,2021,Georgia,GA,7.25,0,0.0,0.0,0.589855,0.269782,0.620567,0.779209,0.375997,0.532029,0.650521,0.535689,0.243351,0.295334,0.615254,0.305052,0.041281,0.115621,100597759,6776267,8232271,13123054,67880829,22815,1501,1658,,,,,,
13,2022,Georgia,GA,7.25,0,0.0,0.0,0.602920,0.273896,0.601669,0.796333,0.367841,0.534691,0.670057,0.542275,0.275450,0.272518,0.621992,0.300875,0.030662,0.089670,101889230,6360924,8201346,12628892,67962952,20816,1247,1520,4062791,383147,510537,426313,1281,455
15,1990,Hawaii,HI,3.85,0,0.0,0.0,0.661831,0.412354,0.752267,0.829136,0.562122,0.608121,0.726780,0.602488,0.418667,0.405751,0.680753,0.473886,0.027795,0.129845,9708038,606300,883497,5307284,7257514,13353,808,1193,432771,45592,66772,83379,427,213
15,1991,Hawaii,HI,4.25,1,0.4,0.1039,0.675044,0.390091,0.706389,0.848982,0.567127,0.622334,0.745919,0.608792,0.375410,0.403920,0.694597,0.441192,0.028150,0.115825,9898968,646741,915389,5172516,7229448,13132,816,1191,438573,45237,65864,84275,445,217
15,1992,Hawaii,HI,4.75,1,0.5,0.1176,0.665142,0.424062,0.702174,0.830441,0.372313,0.617154,0.735857,0.599565,0.438065,0.407446,0.696946,0.509408,0.045635,0.167540,10049967,667450,910938,1540785,7775426,12859,810,1172,439325,44822,65895,84304,473,228
15,1993,Hawaii,HI,5.25,1,0.5,0.1053,0.662893,0.360530,0.720621,0.826868,0.332606,0.615332,0.724683,0.605894,0.377887,0.344657,0.692187,0.421705,0.042321,0.145066,10174028,585153,894362,1614466,7976690,12390,680,1079,434543,44387,65916,81104,488,237
15,1994,Hawaii,HI,5.25,0,0.0,0.0,0.639757,0.398636,0.666999,0.800969,0.343666,0.602239,0.688152,0.596778,0.331946,0.455715,0.681755,0.482514,0.061603,0.173835,10398041,672824,885256,1856927,8207828,12301,748,1082,431254,45480,66199,82156,493,243
15,1995,Hawaii,HI,5.25,0,0.0,0.0,0.633562,0.387242,0.634016,0.804546,0.319441,0.592855,0.693933,0.581667,0.342645,0.420388,0.673309,0.463018,0.059033,0.163656,10379563,705852,969014,1749825,8104700,12115,816,1145,428193,46468,67765,83030,499,245
15,1996,Hawaii,HI,5.25,0,0.0,0.0,0.638694,0.370258,0.651787,0.806669,0.319462,0.599267,0.704190,0.581639,0.379689,0.362655,0.684416,0.477229,0.066804,0.224150,10432918,764006,1144644,1665672,8196587,11780,792,1237,426091,47233,66813,84761,508,246
15,1997,Hawaii,HI,5.25,0,0.0,0.0,0.634972,0.380823,0.639812,0.800382,0.345063,0.599153,0.673617,0.600348,0.338921,0.419495,0.677874,0.469224,0.063289,0.188399,10464982,649966,1017055,1676257,8413451,11491,670,1114,425589,47175,66846,85272,524,249
15,1998,Hawaii,HI,5.25,0,0.0,0.0,0.633790,0.288337,0.700835,0.810921,0.319844,0.596795,0.676504,0.597140,0.212447,0.353461,0.675879,0.383315,0.062273,0.247782,10593937,666173,970125,1803550,8481534,11137,682,1033,425684,47621,64406,85265,533,250
15,1999,Hawaii,HI,5.25,0,0.0,0.0,0.636216,0.343035,0.662742,0.826643,0.319944,0.587578,0.663860,0.611527,0.298390,0.387653,0.672898,0.434970,0.054514,0.211359,10686936,808047,901595,1763335,8269913,11189,800,945,428350,48457,64473,85727,542,256
15,2000,Hawaii,HI,5.25,0,0.0,0.0,0.639613,0.343297,0.680237,0.828144,0.343004,0.594564,0.681770,0.600942,0.291961,0.401190,0.668452,0.412821,0.043144,0.168411,10819987,727236,961905,1698066,8395915,11589,737,1066,442470,50276,66062,88400,560,262
15,2001,Hawaii,HI,5.25,0,0.0,0.0,0.639563,0.369058,0.709337,0.813313,0.335898,0.597524,0.688709,0.593796,0.339714,0.405239,0.672975,0.448458,0.049649,0.177051,10828981,758584,814259,1650833,8276463,15608,1026,1155,446130,50130,66473,87920,573,264
15,2002,Hawaii,HI,5.75,1,0.5,0.0952,0.628669,0.297962,0.683213,0.816804,0.302628,0.581865,0.675157,0.586332,0.279632,0.315425,0.657604,0.362928,0.044000,0.179006,10881410,706540,739545,1649378,8176279,16837,1059,1145,444519,50340,64333,86444,595,275
15,2003,Hawaii,HI,6.25,1,0.5,0.087,0.624288,0.343380,0.635466,0.816129,0.285821,0.579099,0.676010,0.576525,0.307295,0.372635,0.653142,0.406417,0.044178,0.155104,10972271,749089,907676,1583651,8278369,16592,1008,1202,454089,51780,64571,88484,615,286
15,2004,Hawaii,HI,6.25,0,0.0,0.0,0.630790,0.317498,0.700028,0.829175,0.313272,0.592011,0.673484,0.591225,0.300756,0.334705,0.653106,0.373214,0.034170,0.149287,11586645,713118,981019,1588634,8669922,17750,1126,1382,468748,54453,67139,92276,646,297
15,2005,Hawaii,HI,6.25,0,0.0,0.0,0.647690,0.379490,0.706150,0.834049,0.332806,0.609564,0.701156,0.598897,0.381007,0.377774,0.667848,0.444297,0.030183,0.145864,11638921,723132,882903,1660985,8579294,19410,1258,1440,487265,56026,69365,94752,665,309
15,2006,Hawaii,HI,6.75,1,0.5,0.08,0.648947,0.362363,0.747382,0.824667,0.338617,0.607008,0.707673,0.595291,0.379688,0.339279,0.666930,0.428308,0.026964,0.153966,11845480,659749,916163,1503541,8576006,19198,1137,1438,500515,57157,70059,96294,691,326
15,2007,Hawaii,HI,7.25,1,0.5,0.0741,0.637641,0.294307,0.730578,0.817719,0.322234,0.592586,0.703515,0.576915,0.298330,0.289826,0.656568,0.345638,0.028827,0.148511,11824193,780311,920165,1542726,8678895,19679,1305,1461,506945,58702,70321,97960,720,338
15,2008,Hawaii,HI,7.25,0,0.0,0.0,0.630708,0.337811,0.656945,0.822100,0.322944,0.586664,0.688423,0.576021,0.350823,0.324353,0.658763,0.409751,0.042588,0.175569,11999658,844397,1017996,1531220,8906897,19775,1329,1637,498223,57621,69892,95383,740,344
15,2009,Hawaii,HI,7.25,0,0.0,0.0,0.591282,0.272387,0.619264,0.778711,0.280196,0.539688,0.636813,0.547995,0.291534,0.250901,0.638891,0.352331,0.074518,0.226901,12044836,770388,1048770,1523914,8854701,19988,1288,1678,469706,55323,66541,90122,747,344
15,2010,Hawaii,HI,7.25,0,0.0,0.0,0.591748,0.227981,0.646314,0.783302,0.256237,0.543457,0.630928,0.554519,0.225554,0.230459,0.637045,0.309084,0.071105,0.262400,11966960,812124,1084005,1426092,8797831,20068,1443,1756,465119,55447,65959,89901,756,353
15,2011,Hawaii,HI,7.25,0,0.0,0.0,0.589780,0.223971,0.649760,0.773102,0.244832,0.545249,0.620104,0.560670,0.246148,0.199127,0.637171,0.279390,0.074377,0.198356,11954587,755244,1109570,1368426,8788259,19895,1305,1702,472242,56937,67118,92570,766,357
15,2012,Hawaii,HI,7.25,0,0.0,0.0,0.570231,0.188613,0.639107,0.761495,0.237900,0.521095,0.621187,0.522175,0.206538,0.169981,0.607490,0.261592,0.061333,0.278981,12721246,907476,1159393,1449622,9323025,20150,1348,1640,483782,58473,68842,96032,786,368
15,2013,Hawaii,HI,7.25,0,0.0,0.0,0.581833,0.217898,0.603809,0.781130,0.253842,0.538553,0.632523,0.533552,0.235382,0.197678,0.611200,0.265822,0.048048,0.180286,12914532,871634,1111368,1320821,9334067,20232,1317,1587,,,,,,
15,2014,Hawaii,HI,7.25,0,0.0,0.0,0.594306,0.256030,0.625935,0.782427,0.262000,0.550896,0.640407,0.550497,0.264189,0.247700,0.621556,0.302004,0.043841,0.152231,12953471,866245,1261928,1314047,9359057,20041,1289,1681,504390,61981,69804,101274,819,387
15,2015,Hawaii,HI,7.75,1,0.5,0.069,0.603552,0.283816,0.612188,0.797779,0.266105,0.563156,0.644483,0.564484,0.255202,0.315732,0.626969,0.324927,0.037349,0.126524,13105285,913201,1188642,1394936,9446078,19561,1264,1559,514827,63612,70802,102783,854,409
15,2016,Hawaii,HI,8.5,1,0.75,0.0968,0.610209,0.284201,0.667148,0.796169,0.314392,0.573579,0.657029,0.565341,0.241538,0.335032,0.628862,0.308160,0.029660,0.077750,13212373,781869,1039933,1294745,9376677,19051,1001,1271,525124,65985,70638,106210,876,426
15,2017,Hawaii,HI,9.25,1,0.75,0.0882,0.611992,0.297372,0.734715,0.798119,0.335528,0.572148,0.657024,0.569891,0.270432,0.324456,0.627351,0.322945,0.024482,0.079186,13158333,749435,1073727,1289559,8971788,18543,967,1314,,,,,,
15,2018,Hawaii,HI,10.1,1,0.85,0.0919,0.601731,0.281115,0.687581,0.787393,0.275223,0.553164,0.640172,0.565913,0.261247,0.306523,0.618991,0.319319,0.027885,0.119642,13142998,810109,947956,1193645,8596662,17543,983,1088,536370,68832,71778,110820,930,472
15,2019,Hawaii,HI,10.1,0,0.0,0.0,0.593806,0.309431,0.699518,0.793523,0.307486,0.561010,0.627567,0.562424,0.297334,0.325903,0.611855,0.340803,0.029499,0.092053,13094487,820285,857574,1134676,8770706,16569,916,945,536507,70099,71183,112770,963,489
15,2020,Hawaii,HI,10.1,0,0.0,0.0,0.523763,0.222110,0.547088,0.708926,0.228346,0.472161,0.564466,0.486011,0.220474,0.223773,0.593547,0.307367,0.117572,0.277379,13072627,760072,1007279,1113429,8642583,15046,773,944,442656,47484,61170,69262,1058,468
15,2021,Hawaii,HI,10.1,0,0.0,0.0,0.553956,0.219319,0.607043,0.760244,0.253746,0.501955,0.605462,0.506044,0.213605,0.225317,0.591938,0.247542,0.064166,0.114014,12961347,835865,846412,1218465,8450670,15063,849,840,,,,,,
15,2022,Hawaii,HI,12.0,1,1.9,0.1881,0.578526,0.267499,0.624681,0.782504,0.257263,0.526247,0.622965,0.536484,0.256867,0.280211,0.602036,0.321467,0.039051,0.167881,13362645,832134,777208,1077297,8654567,15113,780,753,501744,62928,64432,99508,1140,591
16,1990,Idaho,ID,3.8,1,0.45,0.1343,0.635156,0.530149,0.741605,0.813405,0.578465,0.608666,0.726443,0.545296,0.559598,0.500685,0.675757,0.625409,0.060082,0.152316,8732015,751670,781848,5114759,7059918,17205,1411,1425,325605,25822,59678,32012,343,119
16,1991,Idaho,ID,4.25,1,0.45,0.1184,0.635426,0.487607,0.735101,0.803713,0.562962,0.606576,0.728766,0.543809,0.518332,0.456766,0.677924,0.577980,0.062688,0.156360,9016966,695766,841270,5223951,7245239,16529,1203,1415,319021,26297,52594,32744,374,125
16,1992,Idaho,ID,4.25,0,0.0,0.0,0.643645,0.524718,0.765894,0.799651,0.448042,0.619023,0.736230,0.555629,0.566927,0.483734,0.688541,0.626138,0.065205,0.161977,9289976,728630,863901,1894896,7833067,15950,1197,1353,333764,27722,54583,34489,394,132
16,1993,Idaho,ID,4.25,0,0.0,0.0,0.643583,0.553883,0.759807,0.801279,0.453478,0.617566,0.732328,0.558472,0.569569,0.537969,0.686103,0.649234,0.061972,0.146867,9593043,812893,880829,1898278,7967651,16398,1320,1411,351696,29004,57528,36091,404,136
16,1994,Idaho,ID,4.25,0,0.0,0.0,0.673236,0.553957,0.782013,0.828510,0.433516,0.646049,0.750884,0.597029,0.571442,0.536281,0.712573,0.666825,0.055203,0.169261,9908031,914900,890246,1889616,8189137,16779,1488,1383,375137,31320,60881,38797,416,140
16,1995,Idaho,ID,4.25,0,0.0,0.0,0.666337,0.546596,0.766968,0.823381,0.446971,0.637904,0.735412,0.596448,0.560139,0.530983,0.703173,0.635172,0.052386,0.139451,10273515,1004737,893905,2006693,8557818,15845,1514,1243,387909,33013,63064,40828,435,144
16,1996,Idaho,ID,4.75,1,0.5,0.1176,0.669012,0.577269,0.782739,0.822877,0.460987,0.641983,0.740245,0.596972,0.564298,0.591590,0.705849,0.663249,0.052188,0.129636,10532954,1020699,923862,2051840,8694361,15995,1491,1251,400815,33769,65513,41655,450,149
16,1997,Idaho,ID,5.15,1,0.4,0.0842,0.668448,0.539313,0.757907,0.827037,0.459430,0.641363,0.737867,0.599582,0.537045,0.541649,0.706563,0.621904,0.053945,0.132804,10810998,1046261,954877,2216702,8915306,16473,1539,1290,415765,34600,67350,42700,457,155
16,1998,Idaho,ID,5.15,0,0.0,0.0,0.679489,0.559220,0.767779,0.833935,0.509860,0.659360,0.752106,0.605596,0.543557,0.575185,0.716096,0.641284,0.051120,0.127968,11001948,1044883,1042178,2381510,8996646,16718,1476,1373,429533,35678,68917,43864,474,163
16,1999,Idaho,ID,5.15,0,0.0,0.0,0.663555,0.515160,0.754675,0.835441,0.461344,0.645929,0.736043,0.591486,0.512223,0.518011,0.699317,0.614703,0.051140,0.161936,11229975,1051896,1118991,2242810,9215452,16775,1474,1461,444120,36120,70823,44432,497,169
16,2000,Idaho,ID,5.15,0,0.0,0.0,0.663006,0.513280,0.741964,0.823956,0.463641,0.644239,0.735323,0.593253,0.464209,0.560446,0.695780,0.590315,0.047104,0.130498,11401971,1039650,1136805,2064270,9432616,16702,1448,1554,462413,37616,73176,45947,532,174
16,2001,Idaho,ID,5.15,0,0.0,0.0,0.673508,0.521253,0.754648,0.826610,0.492355,0.651453,0.736877,0.612894,0.500780,0.539556,0.709041,0.591659,0.050114,0.118997,11600029,1000664,1086392,2158989,9522316,16728,1406,1414,466581,38105,72598,46095,528,179
16,2002,Idaho,ID,5.15,0,0.0,0.0,0.654282,0.495858,0.753647,0.811116,0.474842,0.630896,0.724612,0.588398,0.527979,0.468967,0.694556,0.581686,0.057985,0.147551,11787210,1007769,1186163,2022005,9603630,16944,1440,1486,465801,38310,72371,46020,534,184
16,2003,Idaho,ID,5.15,0,0.0,0.0,0.645884,0.514822,0.720240,0.818224,0.448867,0.623693,0.714367,0.579418,0.534233,0.495854,0.682799,0.576161,0.054064,0.106461,12004397,966698,1232076,1893352,9681734,16273,1281,1449,468484,39074,72551,46842,544,189
16,2004,Idaho,ID,5.15,0,0.0,0.0,0.643370,0.462499,0.714834,0.806409,0.419342,0.618866,0.705247,0.583310,0.468051,0.456524,0.679193,0.554884,0.052744,0.166494,12442758,991122,1273102,2128239,9959197,15104,1187,1330,482745,40009,73736,47932,566,196
16,2005,Idaho,ID,5.15,0,0.0,0.0,0.670369,0.487614,0.771407,0.817955,0.468663,0.645060,0.740229,0.602385,0.455577,0.525058,0.698796,0.560244,0.040680,0.129640,12738580,1181092,1240502,2069511,10141437,14847,1318,1263,505098,41416,76825,49491,585,203
16,2006,Idaho,ID,5.15,0,0.0,0.0,0.664720,0.470635,0.736514,0.817798,0.461188,0.637479,0.740910,0.590437,0.456481,0.486514,0.689025,0.529517,0.035274,0.111200,13221735,1101490,1134994,2022328,10388522,14754,1208,1117,532929,43005,80531,51327,623,215
16,2007,Idaho,ID,5.85,1,0.7,0.1359,0.659192,0.463210,0.774136,0.828563,0.479843,0.636584,0.736106,0.583394,0.462075,0.464413,0.680131,0.531969,0.030788,0.129253,13455997,1179387,1059505,2170339,10433530,14498,1237,1029,548966,45202,83494,54106,642,221
16,2008,Idaho,ID,6.55,1,0.7,0.1197,0.628688,0.402513,0.732300,0.801418,0.429790,0.603771,0.689916,0.568449,0.341533,0.475817,0.665498,0.485670,0.055311,0.171221,13652530,1176563,1102916,2008023,10548240,13911,1177,992,539153,45024,82658,54163,646,227
16,2009,Idaho,ID,7.25,1,0.7,0.1069,0.597233,0.354385,0.652841,0.763049,0.385615,0.566644,0.655860,0.539676,0.329520,0.378675,0.654154,0.444656,0.087016,0.203012,13813735,1074280,1128121,1946086,10740949,13858,1094,1029,500194,42015,76348,50067,648,234
16,2010,Idaho,ID,7.25,0,0.0,0.0,0.591021,0.341611,0.619251,0.754462,0.412492,0.562163,0.651351,0.531967,0.319014,0.366280,0.650017,0.465807,0.090761,0.266626,13911507,1055233,1263115,2025888,10934025,13736,995,1082,492915,41232,74954,49402,666,245
16,2011,Idaho,ID,7.25,0,0.0,0.0,0.595674,0.281167,0.637421,0.754787,0.395738,0.561134,0.659051,0.533457,0.264225,0.301877,0.653043,0.406826,0.087848,0.308877,14080903,992314,1166791,2106707,10807726,14011,957,1025,496878,42340,74965,50555,681,247
16,2012,Idaho,ID,7.25,0,0.0,0.0,0.602284,0.343729,0.654148,0.780906,0.413727,0.568567,0.684285,0.522646,0.339634,0.348215,0.648007,0.437421,0.070558,0.214191,14332731,1180840,1025602,2135058,10896520,13778,1084,861,503774,43154,76421,51743,690,254
16,2013,Idaho,ID,7.25,0,0.0,0.0,0.606345,0.359845,0.685713,0.782531,0.424526,0.580107,0.676180,0.538554,0.337044,0.385129,0.648642,0.447721,0.065209,0.196273,14459417,1169896,1155186,2112533,10958890,13402,1047,916,,,,,,
16,2014,Idaho,ID,7.25,0,0.0,0.0,0.603480,0.332876,0.661065,0.782265,0.408442,0.574319,0.670970,0.537810,0.335781,0.329794,0.634068,0.392425,0.048240,0.151746,14681146,1190278,1382252,2186884,11018203,15377,1241,1291,533878,47066,79727,55823,730,263
16,2015,Idaho,ID,7.25,0,0.0,0.0,0.618744,0.400299,0.681700,0.794057,0.470770,0.585303,0.679930,0.559139,0.410916,0.391031,0.646390,0.454084,0.042769,0.118447,14948156,1079787,1354425,2061172,11123177,17729,1268,1452,551238,49378,82844,58242,744,273
16,2016,Idaho,ID,7.25,0,0.0,0.0,0.614056,0.373211,0.734289,0.804800,0.453915,0.584542,0.679241,0.550454,0.372464,0.373892,0.639876,0.419634,0.040352,0.110627,15181258,1033642,1360700,1864876,11458274,19528,1341,1581,572321,52374,84481,61483,760,282
16,2017,Idaho,ID,7.25,0,0.0,0.0,0.616140,0.371233,0.727004,0.810140,0.449212,0.588744,0.677918,0.555721,0.362282,0.379286,0.637512,0.416360,0.033525,0.108383,15566902,1062656,1421919,1896828,11541024,19265,1324,1594,,,,,,
16,2018,Idaho,ID,7.25,0,0.0,0.0,0.618700,0.375794,0.759883,0.806056,0.432345,0.589801,0.690488,0.548402,0.369598,0.381250,0.639146,0.425844,0.031989,0.117530,16015053,1149607,1333959,2117527,11932447,18875,1363,1426,611396,56785,86390,66780,825,303
16,2019,Idaho,ID,7.25,0,0.0,0.0,0.623904,0.415269,0.769840,0.805560,0.445255,0.597340,0.692675,0.556454,0.349059,0.473207,0.643406,0.461984,0.030310,0.101118,16437744,1130822,1398680,1884444,12118377,18994,1275,1389,631444,59280,87016,69863,852,312
